Name,Width,Height,Depth,Artist Name,Country,Price,Category
Femme triste,18,24,0.1,Vernon Crumrine,United States,$200,Drawings
Beaken,9,12,0.1,Andrea Allegrone,United States,$395,Drawings
"Apples, 1977.",24,18,0.1,Carl Yoshihara,United States,"$2,147",Drawings
Maldives Border,8.3,11.7,0.1,Shanmukha Inkas,Qatar,$150,Drawings
Eight Colour Abstract No.7,22,30.3,0,Kevin Jones,,"$5,000",Drawings
Drum player 5,23.2,33.1,0,Alla Tkachuk,United Kingdom,$315,Drawings
"Abstract nude girl by back - Ink drawing on paper, nude girl and model series",15.4,11.4,0,NYWA ART PROJECT,,$170,Drawings
"Sgraffito 1034 *HOMAGE TO TAPIES""",27.6,39.4,0,Michael Lentz,Germany,$520,Drawings
drawing of a female nude,7.9,12.6,0,Alla Tkachuk,United Kingdom,$345,Drawings
Surreal Face Nº 5,14.8,18.1,0,Eustaquio Carrasco,Spain,"$2,110",Drawings
Suffocation 1,29.9,22,0.1,Laurent Anastay Ponsolle,France,$990,Drawings
Portrait of Malcolm X,8.3,11.4,0,Onur Karaalioglu,Turkey,$350,Drawings
Reconstruction 2,11.8,7.9,0,David Joly,France,$740,Drawings
Red Star,15.4,22.4,0,Paco Vila  Guillén,Spain,$320,Drawings
Drawing - 2015,7,11,0.1,Girish Chandra Vidyaratna,India,$150,Drawings
String - 15,6,6,0.1,Shanmukha Inkas,Qatar,$150,Drawings
I drift away,27.6,19.7,0.4,Oana Rinaldi,Romania,"$1,460",Drawings
"Academic drawing study, Voltaire (Houdon)",17.3,21.7,0,Ivan Onnellinen,Latvia,$340,Drawings
I MUST ADMIT,12,10,0.1,Ann Supan,United States,$245,Drawings
untitled #11 (line dancing),18,12,0.1,Matt Niebuhr,United States,$190,Drawings
The mark of feminine -11,8,10,0.1,Rasha Amin,Italy,$250,Drawings
Arena,39.4,27.6,0.4,Hila Laiser Beja,Israel,$900,Drawings
"Sgraffito No. 469 100x70cm, JUNE 2016",39.4,27.6,0,Michael Lentz,Germany,$520,Drawings
NUDE No. 4373 100x70cm,70,100,0.1,Michael Lentz,Germany,$520,Drawings
"NUDE 4305, 60x40cm",60,40,0.1,Michael Lentz,Germany,$420,Drawings
Boxer (small),30,40,1,Rufus Krieger,Germany,$534,Drawings
Conglomeration of characters and animals 9,21,29.7,0.1,Eustaquio Carrasco,Spain,$450,Drawings
Conglomeration of characters and animals 4,21,29.7,0.1,Eustaquio Carrasco,Spain,$580,Drawings
Embrace,29,42,1,Sabina Fabryczny,Ireland,$350,Drawings
Into the Woods Ⅴ,22,33,0.1,Hiroko Imada,United Kingdom,"$1,430",Drawings
Old house with bonsai 2,21,29,0.1,Gao Cheng,China,$610,Drawings
Upside-down,29,21,0.1,Frederic Belaubre,France,$150,Drawings
untitled,21,29.7,0.1,Sylwia Kaden,Poland,$430,Drawings
forest dreamer (series Tired Ghosts),24,24,0.1,Jean-Philippe Brunaud,France,$570,Drawings
WATER BARRIERS  IN LJUBLJANA,19.1,26.9,0.3,Nives Palmic,Slovenia,$405,Drawings
Embankment,76.2,101.6,0.1,Zodiak Paredes,United States,"$4,010",Drawings
"REALISM COUNTRYSIDE DRAWING, MODERN LANDSCAPE #08- Black and white landscape, ink and pen on paper drawing and painting serie",21,14.8,0.1,NYWA ART PROJECT,,$230,Drawings
Ontario barn,15.2,30.5,0.3,Richard Johnson,United Kingdom,$340,Drawings
After TMD5 8621,35,50,1,Marcel Speet,France,$705,Drawings
NUDE No. 3556 (100 x 70 cm) LAS MUJERES TRANSPARENTES,70,100,0.1,Michael Lentz,Germany,$520,Drawings
"Untitled #29 (Waterfall III) | 100 cm X 100 cm | Limited edition, 1 of 15",50,50,0.5,Jonas Howden Sjovaag,Norway,"$1,660",Drawings
Babylon dwellers 033,26.7,27.9,0.3,Andrei Rabodzeenko,United States,$340,Drawings
LADY WITH TURBIN-4 13 14LV206PM,22.9,30.5,0.1,tj owens,United States,$495,Drawings
Dancer [#SS14DW023],9.9,14.7,0.3,Satomi Sugimoto,Japan,$150,Drawings
"transfigure, 32x24",24,32,0.1,Frederic Belaubre,France,$210,Drawings
"CAPTAIN SWINGER, 2013, mixed media on paper, 29,7x21cm",21,30,1,Marc Jung,Germany,"$1,140",Drawings
Gasse in Rovinj,28,39,1,Ellen Fasthuber-Huemer,Austria,$250,Drawings
Short stories nr.11,21,30,1,Mariana Ionita,Austria,$690,Drawings
UNTITLED32,21,30,1,Claudio Parentela,Italy,"$1,835",Drawings
Character and snakes,22,32,0.1,Eustaquio Carrasco,Spain,$580,Drawings
Woman Portrait No.9,40.6,50.8,0.3,Mariam Darchiashvili,Georgia,$430,Drawings
Honey Blonde - Contemporary Abstract Minimalist Figurative Pastel,56,76,0.1,Sabina D'Antonio,Australia,$470,Drawings
Walkabout,84,84,0.1,Nigel Bird,United Kingdom,"$2,240",Drawings
Nude No. 1,40.6,50.8,0.3,Mariam Darchiashvili,Georgia,$850,Drawings
BERTOLT BRECHT,20.5,20.5,0.1,LAU TIR,Italy,$420,Drawings
Risque - 24-03-22,30,21,0.1,Corné Akkers,Netherlands,"$3,570",Drawings
Xania (17:54),21.8,30.2,0.1,Walter Roos,Germany,$420,Drawings
Positive vibes-147,21.1,29.7,0.1,Shanmukha Inkas,Qatar,$200,Drawings
Scanner 3,61,45.7,0.3,Robert Schmid,United States,$715,Drawings
"Crossing Lines Series, Spaces",50,35,0.1,Cintia Garcia,Spain,$710,Drawings
Wisdom2,55.5,37,0.1,Soo Beng Lim,Australia,$818,Drawings
Tales of the tag,70,100,0.1,Mister Artsy Graffiti Street Art Amsterdam,Netherlands,$580,Drawings
He left,21,29.7,0.3,Iryna Jeger,Germany,$580,Drawings
"Cyclist, Underhill Avenue and Park Place, Brooklyn",40.6,54.9,0.8,Evan Sklar,United States,$715,Drawings
Sea Cloud I,30.5,33,0.3,Justine Lois Thorpe,United Kingdom,$305,Drawings
“This love is silent” #11,29.7,42,0.3,Gertie Wentworth,Italy,$350,Drawings
ventura coast,43.2,35.6,0.3,Gregory Radionov,United States,$140,Drawings
Bright men,21,29.7,0.1,Mary Cinque,Italy,$152,Drawings
From mother to nature,19,25,0.1,Zoe Lunar,Mexico,$150,Drawings
round objects #4,41,31,1,Ilian Savkov,Bulgaria,"$1,360",Drawings
ciao,35,50,0.2,Scala Roberto,Italy,$195,Drawings
"Sgraffito 1229 ""DECONSTRUCTING DONALD""",100,70,0.1,Michael Lentz,Germany,$470,Drawings
the lovers,59.4,42,0.2,Violeta Vollmer,Germany,$630,Drawings
NUDE 4994,100,70,0.1,Michael Lentz,Germany,$470,Drawings
travelling,65,50,1,Fotini Hamidieli Martou,Greece,$990,Drawings
Scented Pelargonium,32,24,0.1,Gabriele Maurus,Canada,$360,Drawings
Starting with Eddi,45,60,0.1,Rory Bullock,,$530,Drawings
Oracula 24,8.9,8.9,3,Stefania Puntaroli,Italy,$190,Drawings
Wijk bij Duurstede – 20-05-19,14.8,10.5,0.1,Corné Akkers,Netherlands,$795,Drawings
Football simplicity,100,70,1,Nebojsa Ruzic Varda,Serbia,$710,Drawings
A year in 2017: Abstraction 18,55.9,71.1,0.3,Danny Augustine,United States,"$2,170",Drawings
Metamorphosis 16,29,42,0.1,Frederic Belaubre,France,$175,Drawings
We are one- Maldives,18.8,25.1,0.3,Shanmukha Inkas,Qatar,$215,Drawings
Field Test.,24.8,17.1,0.3,Jim Harris,Japan,$200,Drawings
Running Spring. Весна спешит.,56,76,0.1,Victoria Golovina,Netherlands,$760,Drawings
Facing the truth,21,30,0.1,Sylvia Baldeva,France,$740,Drawings
White Beauty,27.5,37,0.1,Soo Beng Lim,Australia,$510,Drawings
"NUDE 4876 ""LA BELLE NOISEUSE""",70,100,0.1,Michael Lentz,Germany,$570,Drawings
Aquatic superbeing – 06-11-18,21,29.7,0.1,Corné Akkers,Netherlands,"$1,860",Drawings
londoners,35,50,0.1,marco abbagnara,Italy,$480,Drawings
ELLIPSE #13 - TRIO,29,41,0.1,Frederic Belaubre,France,$170,Drawings
When you look through the window you will see it far away,21,29.7,0.1,Eda Oslu,Turkey,$350,Drawings
Female study-II,21,30,0.1,Stanislav Bojankov,Bulgaria,$230,Drawings
Jellyfish,14.8,21,0.1,Laurent Marty,France,$170,Drawings
"Coppelia, Alina Cojocaru Prima Ballerina",30,40,0.1,Zoe James-Williams,United Kingdom,$780,Drawings
Flight Attention,41,28.5,0.1,Soo Beng Lim,Australia,$510,Drawings
Dream motif II,59.4,41.9,1,Victor Campos Pamias,Spain,$940,Drawings
23- Buñuel y companía.,21,30,0.1,CARMEN LUNA,Spain,$240,Drawings
Zierikzee - 05-10-17,29.7,21,0.1,Corné Akkers,Netherlands,"$1,860",Drawings
Allegro NO. 123,45.7,61,0.3,Zin Lim,South Korea,$665,Drawings
The fall,20,20,0.1,Frederic Belaubre,France,$150,Drawings
Fifties 10 - Limited Edition 1 of 1,35,50,0.1,LN Le Cheviller,France,$265,Drawings
Repeticiones,31,31,0.1,Pilar Lopez Baez,Spain,$250,Drawings
SGRAFFITO No 10,100,70,0.1,Michael Lentz,Germany,$520,Drawings
French journal,14,16.8,0.3,Dumitru Bostan Junior,Romania,$170,Drawings
"Autres Caprices, Illustration",12.4,18.3,0.3,Dumitru Bostan Junior,Romania,$170,Drawings
Passerby 16,34.3,44.5,0.3,Jon Cooper,Canada,$282,Drawings
dfgdfgdfgdfg,30,21,1,Leni Smoragdova,United Kingdom,$400,Drawings
Conversation with a bird,30,40,0.1,Frederic Belaubre,France,$170,Drawings
Jazz Trumpet,75,100,1,Rufus Krieger,Germany,"$2,010",Drawings
The Birth of Delos,70,100,1,Nebojsa Ruzic Varda,Serbia,$710,Drawings
Venice drawing 1,21,24.8,0.3,Gregory Kitterle,United States,$665,Drawings
"""Devided spirits""  42915mrs858pm",30.5,22.9,2.5,tj owens,United States,$745,Drawings
Flying Birds 3,30,40,0.1,Frederic Belaubre,France,$210,Drawings
Untitled,55.9,71.1,0.3,Jon Cooper,Canada,$310,Drawings
"Italian watercolor landscape: Farmhouse in the Roman countryside, summer hill, Rome, Italy - Watercolor Landscape of Roman countryside serie, 2005",20,15,0.1,Alessandro Nesci,Italy,$320,Drawings
Walking with silence-7,15.2,22.9,0.3,Shanmukha Inkas,Qatar,$150,Drawings
India Impressionen #2,21,15,1,Andrea Doering,Germany,$200,Drawings
cow 12,30.5,22.9,0.3,SANTHOSH C H,India,$320,Drawings
Snow Monkey's in Hot Spring study,22,30,0.2,Thomas Lamb,United Kingdom,"$1,680",Drawings
"Vibrations, 40 x 60 x 1.5 inches, Irena Orlov's One-of-a-Kind Hand Embellished Textured Canvas Art",152.4,101.6,3.8,Irena Orlov,United States,"$12,750",Drawings
Screen Time,24.1,15.2,0.3,Amy Bernays,United States,$185,Drawings
Exvoto Nº 11,20,20,0.1,David Molina-Molina,Venezuela,$220,Drawings
Minimalist Portrait,8.3,11.4,0,Frederic Belaubre,France,$150,Drawings
Study of woman portrait LVII,11.7,16.5,0,Paola Consonni,Italy,$170,Drawings
Silence,10,12.6,0.4,Elham Etemadi,France,$210,Drawings
Nature,15.7,19.7,0,Irina Zdanowska,,"$3,270",Drawings
mickey 2,8.3,9.4,0.4,Denny Stoekenbroek,Netherlands,$150,Drawings
The green face,8,11.6,0.1,Barbara Kroll,Germany,$370,Drawings
'Figure in motion',11.7,16.5,0,Anastasia Terskih,Latvia,$300,Drawings
because of the learning and the doing she...,6,4,0.1,Shelton Walsmith,United States,"$1,500",Drawings
Rain and a poem [#SS20DW005],3.9,5.8,0.1,Satomi Sugimoto,Japan,$150,Drawings
Sienna 03-01-2020 20min A1a,18,24,0.1,tom kenny,United States,$195,Drawings
Liegendes Äffchen,11.9,8.6,0,Lilla Varhelyi,Germany,$420,Drawings
supernova (n°006/19),19.7,19.7,0.1,De Cluni Jean,France,$260,Drawings
speech,9.1,7.5,0.4,Ilian Savkov,Bulgaria,$320,Drawings
Morning 1,8.3,11.4,0,Frederic Belaubre,France,$160,Drawings
thank you for everything 2,9.8,14.8,0.4,enrico salvadori,Italy,$810,Drawings
PLAST,12.6,9.4,0.1,Wolfgang in der Wiesche,Germany,$850,Drawings
Composition No. 123,50,26,0.1,Sumit Mehndiratta,India,$710,Drawings
N254,16.5,22.8,0.1,jesús perea,Spain,$710,Drawings
A Year in 2017: Abstraction 16,22,28,0.5,Danny Augustine,United States,"$2,170",Drawings
The King,12,15,0.1,Shanmukha Inkas,Qatar,$990,Drawings
One line painting-3/19,8.7,8.7,0.1,Shanmukha Inkas,Qatar,$225,Drawings
We are one- Tuvalu,7.4,9.9,0.1,Shanmukha Inkas,Qatar,$215,Drawings
"Study, Strawberry Blonde",7.9,11,0,Helen Sykes,United Kingdom,$590,Drawings
Magritte is watching,6.3,6.3,0,Ingrid De Ceuleneer,Belgium,$320,Drawings
Read,9.4,12.6,0.1,Huneau Denis,France,$320,Drawings
"Final Return To Earth, Series 14 #14",10.3,7,0.1,Heather Goodwind,United States,$380,Drawings
A WALK IN THE  PARK - 10 23 16 - 852pm,10,8,0.1,tj owens,United States,$955,Drawings
Red (17:46),12,9,0,Walter Roos,Germany,$420,Drawings
The body in pieces finds its unity in the image of the other: Let's play the Gods,43.3,29.5,0.4,Leni Smoragdova,United Kingdom,"$3,875",Drawings
Fifties 31,13.8,19.7,0,LN Le Cheviller,France,$265,Drawings
Fight between branches,11.7,8.3,0,Eustaquio Carrasco,Spain,$580,Drawings
With her back to the audience. Спиной к зрителю.,21.7,29.9,0,Victoria Golovina,Netherlands,$760,Drawings
Oscillations drawing 12,11.8,11.4,0,Helen dooley,Sweden,$250,Drawings
sitting nude,13.8,19.7,0,Fotini Hamidieli Martou,Greece,$320,Drawings
soul,19.7,19.7,0.1,Nena Stojanovic,Greece,$710,Drawings
Evelin,39.4,27.6,0.4,Nebojsa Ruzic Varda,Serbia,$810,Drawings
Bird sketch.,5.9,8.5,0,Margaryta Verkhovets,Poland,$150,Drawings
Untitled,8.5,11,0.2,Jon Cooper,Canada,$200,Drawings
"Portrait, 1988",9.4,12.6,0,Frederic Belaubre,France,$160,Drawings
Original Drawing N.01 - NESSCLODE,9.4,12.6,0,Cinzia Cremonesi Adam A,Italy,$270,Drawings
Sgraffito 610 100x70cm,39.4,27.6,0,Michael Lentz,Germany,$660,Drawings
Cheese Man,23.2,16.5,0,Andy Shaw,United Kingdom,$390,Drawings
The Cup (charcoal),11.8,16.5,3.9,Mehmet Dere,Turkey,$745,Drawings
The struggle of Flying seeds,8.3,11.7,0,Eustaquio Carrasco,Spain,$580,Drawings
Sci-fi 05,13.8,20.1,0.4,Claudia Wimmer,Germany,$330,Drawings
"NUDE 4264, 70 x 50 cm, ""las mujeres transparentes""",19.7,27.6,0,Michael Lentz,Germany,$420,Drawings
little man protected 2,21.3,29.1,0.1,Johannes Van Uden,Netherlands,$710,Drawings
Surrealist Lovers 7,16.5,11,0,Frederic Belaubre,France,$180,Drawings
untitled 1,25,15,0.1,Daisy Clarke,United Kingdom,$340,Drawings
Face apocryphal 11 (series 4),11.7,8.3,0,Eustaquio Carrasco,Spain,$530,Drawings
Don't Let It Happen!,15.7,15.7,0.1,Andrea Lacher-Bryk,Austria,$240,Drawings
"Toucan, scissors, fir, bulb, glass and other",8.3,11.7,0,Eustaquio Carrasco,Spain,$580,Drawings
13/04/2014,23.4,32.9,0,H Schlagen,Germany,$310,Drawings
Hug,27.6,39.4,0.4,Victor Tarragó,Spain,$490,Drawings
01/04/2014,23.4,32.9,0,H Schlagen,Germany,$300,Drawings
25/03/2014,23.4,32.9,0,H Schlagen,Germany,$360,Drawings
Face Apocryphal 1 (series 2),11.7,8.3,0.4,Eustaquio Carrasco,Spain,$370,Drawings
Die Strasse nach Damaskus,23.4,32.9,0,H Schlagen,Germany,$530,Drawings
Polo Team (BIRO).,11.8,7.9,0,Marco Ortolan,Argentina,$245,Drawings
Ronchamp,18.1,11.8,0,Claudio Boczon,Brazil,$220,Drawings
NUDE No. 2890 (60 x 43 cm),16.5,23.6,0,Michael Lentz,Germany,$520,Drawings
sketchbook page,7,10,0.1,Charles Gallagher,United Kingdom,$490,Drawings
Meditation_201208_03,11.9,23.4,0,Michael Schmidt Stuttgart,Germany,$810,Drawings
Are you kidding me?,11.8,16.5,0.4,Denny Stoekenbroek,Netherlands,$320,Drawings
Hanami (L'une 125),11.8,15.7,1.6,Catalin Ilinca,Spain,$350,Drawings
Cat II,7.9,11.8,0,Barbara Kroll,Germany,$500,Drawings
Dear old friends 13,13.8,19.7,0,LN Le Cheviller,France,$255,Drawings
Move Nr.2,23.4,16.5,0,Ellen Fasthuber-Huemer,Austria,$300,Drawings
urban angel,14.2,14.2,0.4,Denny Stoekenbroek,Netherlands,$320,Drawings
MAGIC K 5 BOLD,11.8,11.8,0,Paco Vila  Guillén,Spain,$270,Drawings
Hayfork,8.3,11.7,0,Igor Pose,Belgium,"$1,500",Drawings
Muscle #5,20.1,7.1,0.1,Tibor Lazar,Serbia,$390,Drawings
Risque – 18-01-22,8.3,11.7,0,Corné Akkers,Netherlands,"$3,635",Drawings
Grill Drawing 1,22.3,30,0.1,Matt Coombs,United States,$605,Drawings
Gothic dancer II,11.5,16.5,0.1,KRISS WADDINGTON,United Kingdom,$462,Drawings
Will to live,20,14,0.1,Elena Blanco,United Kingdom,"$1,380",Drawings
Zebras grazing,22,25,0,Ca Lister,Kenya,$270,Drawings
Firebird,9,12,0.1,Lana Moes-Smith,United States,$235,Drawings
PERMUTATIONS From the Sea Waves Series,12,8,0.1,Nives Palmic,Slovenia,$360,Drawings
"Burlesque opera series ""Million Dollars"" -1",8.3,11.8,0,Igor Kudelin,United Kingdom,$350,Drawings
kim  ki duk,11.8,15.7,0,pechane sumie,France,$320,Drawings
Spi-Ritual 11,28,22,0.1,Naz Kaya,United States,$350,Drawings
Seven doors,35.4,27.6,2.8,Dado Schapira,Italy,"$4,750",Drawings
Memory Sculpture: Das künstlerische Ich.,27.6,19.7,0,Mersolis Schöne,Austria,"$1,370",Drawings
Homework Series - 010,9.8,15,0,Naomi Vona,United Kingdom,$200,Drawings
Deer and Roses (Print),16.5,23.4,0,Gillie and Marc Schattner,Australia,$700,Drawings
Thoughtful,11,10.8,0.1,Marcia Woods,United States Minor Outlying Islands,"$1,200",Drawings
Still life with quinces,15.7,11.8,0.1,Prisac Nicolae,Romania,$450,Drawings
"Nude Nr. 4, Juli 2020",19.7,25.6,0,Ellen Fasthuber-Huemer,Austria,$330,Drawings
Leaf Motif,8.5,11,0.1,Marcia Woods,United States Minor Outlying Islands,"$1,200",Drawings
Mariano in Blue Speedo,18,24,0.1,Maxim Bondarenko,United States,$570,Drawings
lost polar bears,11.8,15.7,0,pechane sumie,France,$300,Drawings
“This love is silent” #2,11.7,16.5,0.1,Gertie Wentworth,Italy,$350,Drawings
You want me...,5.8,8.3,0,Konrad Biro,Hungary,$170,Drawings
Hommage à Rodin III,17.6,13,0,Ute Rathmann,Germany,$480,Drawings
Figure on Couch,22,15,0.1,Nancy Bossert,United States,$485,Drawings
Figure of a man. Sitting.,7.9,11.8,0,Vera Bondare,Latvia,$170,Drawings
VISITORS: DEER,15.7,19.7,0.8,Nathalie Salé,France,$870,Drawings
To punch,12.6,8.7,0,Jérémie Iordanoff,France,$400,Drawings
Lou 2019 no.2,23.6,31.5,0.4,Rufus Krieger,Germany,$999,Drawings
Minimalist Portrait,8.3,11.4,0,Frederic Belaubre,France,$150,Drawings
Study of woman portrait LVII,11.7,16.5,0,Paola Consonni,Italy,$170,Drawings
Silence,10,12.6,0.4,Elham Etemadi,France,$210,Drawings
Nature,15.7,19.7,0,Irina Zdanowska,,"$3,270",Drawings
mickey 2,8.3,9.4,0.4,Denny Stoekenbroek,Netherlands,$150,Drawings
The green face,8,11.6,0.1,Barbara Kroll,Germany,$370,Drawings
'Figure in motion',11.7,16.5,0,Anastasia Terskih,Latvia,$300,Drawings
because of the learning and the doing she...,6,4,0.1,Shelton Walsmith,United States,"$1,500",Drawings
Rain and a poem [#SS20DW005],3.9,5.8,0.1,Satomi Sugimoto,Japan,$150,Drawings
Sienna 03-01-2020 20min A1a,18,24,0.1,tom kenny,United States,$195,Drawings
Liegendes Äffchen,11.9,8.6,0,Lilla Varhelyi,Germany,$420,Drawings
supernova (n°006/19),19.7,19.7,0.1,De Cluni Jean,France,$260,Drawings
speech,9.1,7.5,0.4,Ilian Savkov,Bulgaria,$320,Drawings
Morning 1,8.3,11.4,0,Frederic Belaubre,France,$160,Drawings
thank you for everything 2,9.8,14.8,0.4,enrico salvadori,Italy,$810,Drawings
PLAST,12.6,9.4,0.1,Wolfgang in der Wiesche,Germany,$850,Drawings
Composition No. 123,50,26,0.1,Sumit Mehndiratta,India,$710,Drawings
N254,16.5,22.8,0.1,jesús perea,Spain,$710,Drawings
A Year in 2017: Abstraction 16,22,28,0.5,Danny Augustine,United States,"$2,170",Drawings
The King,12,15,0.1,Shanmukha Inkas,Qatar,$990,Drawings
One line painting-3/19,8.7,8.7,0.1,Shanmukha Inkas,Qatar,$225,Drawings
We are one- Tuvalu,7.4,9.9,0.1,Shanmukha Inkas,Qatar,$215,Drawings
"Study, Strawberry Blonde",7.9,11,0,Helen Sykes,United Kingdom,$590,Drawings
Magritte is watching,6.3,6.3,0,Ingrid De Ceuleneer,Belgium,$320,Drawings
Read,9.4,12.6,0.1,Huneau Denis,France,$320,Drawings
"Final Return To Earth, Series 14 #14",10.3,7,0.1,Heather Goodwind,United States,$380,Drawings
A WALK IN THE  PARK - 10 23 16 - 852pm,10,8,0.1,tj owens,United States,$955,Drawings
Red (17:46),12,9,0,Walter Roos,Germany,$420,Drawings
The body in pieces finds its unity in the image of the other: Let's play the Gods,43.3,29.5,0.4,Leni Smoragdova,United Kingdom,"$3,875",Drawings
Fifties 31,13.8,19.7,0,LN Le Cheviller,France,$265,Drawings
Fight between branches,11.7,8.3,0,Eustaquio Carrasco,Spain,$580,Drawings
With her back to the audience. Спиной к зрителю.,21.7,29.9,0,Victoria Golovina,Netherlands,$760,Drawings
Oscillations drawing 12,11.8,11.4,0,Helen dooley,Sweden,$250,Drawings
sitting nude,13.8,19.7,0,Fotini Hamidieli Martou,Greece,$320,Drawings
soul,19.7,19.7,0.1,Nena Stojanovic,Greece,$710,Drawings
Evelin,39.4,27.6,0.4,Nebojsa Ruzic Varda,Serbia,$810,Drawings
Bird sketch.,5.9,8.5,0,Margaryta Verkhovets,Poland,$150,Drawings
Untitled,8.5,11,0.2,Jon Cooper,Canada,$200,Drawings
"Portrait, 1988",9.4,12.6,0,Frederic Belaubre,France,$160,Drawings
Original Drawing N.01 - NESSCLODE,9.4,12.6,0,Cinzia Cremonesi Adam A,Italy,$270,Drawings
Sgraffito 610 100x70cm,39.4,27.6,0,Michael Lentz,Germany,$660,Drawings
Cheese Man,23.2,16.5,0,Andy Shaw,United Kingdom,$390,Drawings
The Cup (charcoal),11.8,16.5,3.9,Mehmet Dere,Turkey,$745,Drawings
The struggle of Flying seeds,8.3,11.7,0,Eustaquio Carrasco,Spain,$580,Drawings
Sci-fi 05,13.8,20.1,0.4,Claudia Wimmer,Germany,$330,Drawings
"NUDE 4264, 70 x 50 cm, ""las mujeres transparentes""",19.7,27.6,0,Michael Lentz,Germany,$420,Drawings
little man protected 2,21.3,29.1,0.1,Johannes Van Uden,Netherlands,$710,Drawings
Surrealist Lovers 7,16.5,11,0,Frederic Belaubre,France,$180,Drawings
untitled 1,25,15,0.1,Daisy Clarke,United Kingdom,$340,Drawings
Face apocryphal 11 (series 4),11.7,8.3,0,Eustaquio Carrasco,Spain,$530,Drawings
Don't Let It Happen!,15.7,15.7,0.1,Andrea Lacher-Bryk,Austria,$240,Drawings
"Toucan, scissors, fir, bulb, glass and other",8.3,11.7,0,Eustaquio Carrasco,Spain,$580,Drawings
13/04/2014,23.4,32.9,0,H Schlagen,Germany,$310,Drawings
Hug,27.6,39.4,0.4,Victor Tarragó,Spain,$490,Drawings
01/04/2014,23.4,32.9,0,H Schlagen,Germany,$300,Drawings
25/03/2014,23.4,32.9,0,H Schlagen,Germany,$360,Drawings
Face Apocryphal 1 (series 2),11.7,8.3,0.4,Eustaquio Carrasco,Spain,$370,Drawings
Die Strasse nach Damaskus,23.4,32.9,0,H Schlagen,Germany,$530,Drawings
Polo Team (BIRO).,11.8,7.9,0,Marco Ortolan,Argentina,$245,Drawings
Ronchamp,18.1,11.8,0,Claudio Boczon,Brazil,$220,Drawings
NUDE No. 2890 (60 x 43 cm),16.5,23.6,0,Michael Lentz,Germany,$520,Drawings
sketchbook page,7,10,0.1,Charles Gallagher,United Kingdom,$490,Drawings
Meditation_201208_03,11.9,23.4,0,Michael Schmidt Stuttgart,Germany,$810,Drawings
Are you kidding me?,11.8,16.5,0.4,Denny Stoekenbroek,Netherlands,$320,Drawings
Hanami (L'une 125),11.8,15.7,1.6,Catalin Ilinca,Spain,$350,Drawings
Cat II,7.9,11.8,0,Barbara Kroll,Germany,$500,Drawings
Dear old friends 13,13.8,19.7,0,LN Le Cheviller,France,$255,Drawings
Move Nr.2,23.4,16.5,0,Ellen Fasthuber-Huemer,Austria,$300,Drawings
urban angel,14.2,14.2,0.4,Denny Stoekenbroek,Netherlands,$320,Drawings
MAGIC K 5 BOLD,11.8,11.8,0,Paco Vila  Guillén,Spain,$270,Drawings
Hayfork,8.3,11.7,0,Igor Pose,Belgium,"$1,500",Drawings
Muscle #5,20.1,7.1,0.1,Tibor Lazar,Serbia,$390,Drawings
Risque – 18-01-22,8.3,11.7,0,Corné Akkers,Netherlands,"$3,635",Drawings
Grill Drawing 1,22.3,30,0.1,Matt Coombs,United States,$605,Drawings
Gothic dancer II,11.5,16.5,0.1,KRISS WADDINGTON,United Kingdom,$462,Drawings
Will to live,20,14,0.1,Elena Blanco,United Kingdom,"$1,380",Drawings
Zebras grazing,22,25,0,Ca Lister,Kenya,$270,Drawings
Firebird,9,12,0.1,Lana Moes-Smith,United States,$235,Drawings
PERMUTATIONS From the Sea Waves Series,12,8,0.1,Nives Palmic,Slovenia,$360,Drawings
"Burlesque opera series ""Million Dollars"" -1",8.3,11.8,0,Igor Kudelin,United Kingdom,$350,Drawings
