Name,Width,Height,Depth,Artist Name,Country,Price,Category
Damage,12.7,38.1,15.2,Helaine Schneider,United States,"$1,300",Sculptures
Creation-beginning 1,8,8.5,8,Jovan Blat,Serbia,$310,Sculptures
Shoot,15.2,182.9,30.5,Tanya Bell,,"$4,850",Sculptures
Stuck,15,15,15,Andreas Widhagdo,Indonesia,"$1,160",Sculptures
2016-7  Square Tile,24,24,0.5,Margreet Zwetsloot,Netherlands,$370,Sculptures
Red Roses Wall Mask,33,45.7,12.7,Sandra Acra,United States,$264,Sculptures
River Rock Crescents,48.3,241.3,10.2,Harvey Clark,United States,"$1,360",Sculptures
Structural Discourse,22.9,35.6,10.2,Mike Keene,United States,$740,Sculptures
Eat or Be Eaten,40.6,58.4,58.4,Ian Fichman,United States,"$3,850",Sculptures
Sphere of the thoughts,25.5,22.5,25.5,Eustaquio Carrasco,Spain,"$9,950",Sculptures
Connections I,24.9,40.9,13,Esther Pi,Spain,"$1,460",Sculptures
PORTRAIT GIRL,42,30,2,JESÚS DE RAMON MARINO,Spain,$580,Sculptures
Bull,45.7,40.6,17.8,Susan Karnet,United States,"$3,210",Sculptures
Japan Samurai sculpture statue traditional modern art,30.5,45.7,25.4,Kiril Kirkov,,"$16,350",Sculptures
Senza parole,82,42,20,Ilario Massetti,Italy,"$2,620",Sculptures
Rear Lights,114.3,101.6,20.3,Joel Clark,United Kingdom,"$4,150",Sculptures
ranchifloresazulesyrosaspordebajo,35,25,35,carlos qintana,Venezuela,"$2,210",Sculptures
Souls,29,50,12,Sam Shendi,United Kingdom,"$3,350",Sculptures
Dutch  peek-a boo,10.2,12.7,10.2,Marianne Sturtridge,United Kingdom,"$2,740",Sculptures
Dorothy's way to trave,53.3,68.6,40.6,Taekang Lee,South Korea,"$6,550",Sculptures
Windows to the Sky,12.5,18.5,1.5,Sorour Fattahi,Lithuania,$180,Sculptures
Dancing Abuela (Grandmother),28,27,20,Ginette Ashkenazy,France,"$3,010",Sculptures
B&W DOG,8,18,21.5,Ángel Rivas,Spain,$220,Sculptures
Ring,250,250,50,Jens Ingvard Hansen,,"$32,000",Sculptures
Carved out of blue,12.7,10.2,12.7,Victor Del Castillo Mier y Teran,Mexico,"$1,660",Sculptures
fragment_21_04,21,41,17,Christoph Jakob,Germany,"$4,650",Sculptures
Yellow. Phyllobates terribilis: Colombia paradise of colors.,40,23,45,Jairo Arturo Ramírez,Colombia,"$3,770",Sculptures
'Deer head in space' Vers.I No.II,30,49,38,Thomas Otto,Germany,"$1,010",Sculptures
Œuf (n° 298),7,11,9,Didier Fournier,France,$690,Sculptures
Sleepy head,8,8,8,Lamia Fakhoury,Jordan,"$1,040",Sculptures
A Single Breath,100,100,80,Klaus Tonitz,South Africa,"$3,200",Sculptures
PINK DREAM,30.5,45.7,17.8,Roy Segal,United States,"$1,670",Sculptures
Violinist,22.9,71.1,27.9,Joseph Ayavoro,United Kingdom,"$1,220",Sculptures
Mosaic/Construction: Gateway: Future Space,30.5,30.5,7.6,Janet Kroenke,United States,$195,Sculptures
Human Stone IV,25,24,15,Jane-Sylvie Van den Bosch,,"$2,410",Sculptures
St. Elmo’s Fire,49.5,30.5,7,Ei Cullina,United States,$890,Sculptures
Sexy girl,20,27,20,Thuy Nguyen Thu,Vietnam,$900,Sculptures
St. George,40,35,20,Mihai-Petre Nila,Sweden,"$5,450",Sculptures
Berburu di hutan,50,90,3,Galery Sidokare,,"$3,970",Sculptures
MODEL M1 STONEWARE SCULPTURE,50.2,10.2,26,Marek Cwiek,Spain,"$2,510",Sculptures
Carrara Marble Wild Animal - Crocodile,45,12,8,Jean-Michel Garino,France,"$1,390",Sculptures
Earthenware Pitcher Flat II,21,28,10,Nataline Pomar,Spain,$390,Sculptures
Magic Arch,53.3,63.5,6.3,Ooh La Lūm,United States,$850,Sculptures
Purity,35.6,40.6,10.2,Krystyna Bukowiecki,United States,$385,Sculptures
The hippo was in golden bloom,18,17,19,Gillie and Marc Schattner,Australia,"$2,700",Sculptures
Family Objects.,61,76.2,0.1,Samya Raha,India,"$2,775",Sculptures
FREEFALL CANDLESTICK,22,33,22,Alessio Monti,Italy,"$2,410",Sculptures
Detail of something classic 1,46,27,0.1,Damyan Bumbalov,Bulgaria,"$2,870",Sculptures
Trapped,15.2,43.2,10.2,Charles Trey,,$635,Sculptures
Hill (01/03),8,9,6,Laura Millan,Spain,$390,Sculptures
OTOS,33,35.6,0.1,Ken Vrana,United States,"$3,710",Sculptures
Loop of existence,36,32,0.1,Simoni Symeonidou,Cyprus,"$2,460",Sculptures
"""七步诗 (The Quatrain of Seven Steps)""",42,41,5,Ognyan Chitakov,Bulgaria,"$1,800",Sculptures
Unique,32,41,0.1,Macarena Salinas Amaral,Chile,"$2,170",Sculptures
ASTERIA - 'Greek: Sister of Leto',73.7,48.3,35.6,T Barny,United States,"$2,290",Sculptures
Lion,17,22,9,Bulent Savkin,Turkey,$450,Sculptures
Deep Sea - Diptychon - Non Absence [Episode 13],188,194,4,Christoph Robausch,Austria,"$4,980",Sculptures
Machine No. 3,19.1,34.3,17.8,Peter Dallos,,$830,Sculptures
Les piroguiers,29,11,4,Didier Fournier,France,"$1,430",Sculptures
Fragment of a reclining nude,25.4,10.2,21.8,DOMINIQUE GANIAGE,France,$590,Sculptures
White Raku Cat,10.2,22.9,10.2,Kimberly King,,$233,Sculptures
Viking I.,60.2,72.1,20.1,Jiri Genov,Czech Republic,"$3,750",Sculptures
Mortality,17.8,29.2,10.2,Brady Johnson,United States,$615,Sculptures
Postal,61,61,20.3,bob bradford,United States,"$1,310",Sculptures
Time Travel - Vav Hey Vav,25,25,6,Linda Saskia Menczel,,$980,Sculptures
Pyramid,18,48,15,Karen Akhikyan,Armenia,$910,Sculptures
ATHLETA noce,32,62,22,Francesco Alpigiano,Italy,"$3,270",Sculptures
MONEY BAG SCULPTURE- BLUE,48.3,55.9,38.1,Sanuj Birla,India,"$1,870",Sculptures
Amore celato,42,46,2,Carlo Spizzirri,Italy,$660,Sculptures
FROG FRIEND | Paper Artwork,52,52,4.5,Tayfun Tinmaz,Turkey,$695,Sculptures
Spy me line green/blue Nr.13,17,22,5.6,Gerd Rucker,Austria,$370,Sculptures
Shaman III (Shaman Series),15.2,15.2,5.1,Nandini Datta,India,$455,Sculptures
An utter disregard for consequences,30.5,20.3,7.6,Lisa Swerling,United Kingdom,$715,Sculptures
Archi-Mini 5A,14,14,10,Johannes BlonK,France,$225,Sculptures
"PAPA, fertility goddess and Earth mother",18.4,27.9,12.7,Ania Modzelewski,United States,$565,Sculptures
Don Quixote of La Mancha,37,30.1,21,Angel Angelov,Bulgaria,"$2,310",Sculptures
Poèms8,20.3,33,0.8,Mishino Altone,France,"$2,210",Sculptures
Punk Rocker,25.4,45.7,20.3,Richard Arfsten,United States,"$3,390",Sculptures
Crane,88.9,50.8,66,Regis Chaperon,United Kingdom,"$17,750",Sculptures
Mayan Artizan,25.4,25.4,7.6,Richard Arfsten,United States,"$3,830",Sculptures
head of Janus,25,35,25,Roland Hoeft,Germany,"$3,070",Sculptures
the memory,26,61,21,Roland Hoeft,Germany,"$3,070",Sculptures
Deco Floral,63.5,33,1.3,Joe Jumalon,,"$1,999",Sculptures
Unfinished resurrection of sleeping beauty,9.9,9.9,7.6,Yvonne Halfens,Netherlands,$230,Sculptures
I Began To Blend With Clouds,25.4,20.3,2.5,Jennyfer Stratman,United States,$460,Sculptures
"""me and you"" - ""ich und du"", LE 3/8",14,27.5,13.9,helga sauvageot,Germany,"$3,170",Sculptures
THE SHIP,38.1,92,130.1,Shmulik Art Gonga,Israel,"$17,200",Sculptures
Nest II,20,8,20,Dawid Stroyny,United Kingdom,"$2,238",Sculptures
Resting,30,19,20,Rosemarie Lindstrom,South Africa,$645,Sculptures
Aquarium II,94,33,7.6,Camey McGilvray,United States,"$4,550",Sculptures
Constructure in Red,50.8,50.8,2.5,Kira Phoenix K'inan,United Kingdom,"$3,300",Sculptures
Red Pecten 150,20,20,11.9,Francesco Loggi,Italy,$220,Sculptures
MISSHAPEN SPHERE. RED AND ORANGE.,17.8,15.2,19.1,Devrim X Gina,United Kingdom,$570,Sculptures
Reflection II,121.9,121.9,12.7,Mircea Popescu,United States,"$9,600",Sculptures
Without titel,20,22,16,Liliia Mochula,Italy,$530,Sculptures
4 birds,48.3,66,2.5,Leila Rashidi,Turkey,"$8,260",Sculptures
16084 party mix,76,86,5,Artist Foureightoseventhree,Netherlands,"$2,862",Sculptures
My faithful friend,27.9,33,17.8,Hillel Miller,Israel,$695,Sculptures
One horse power,30,30,8,Fernando Caceres,Sweden,$470,Sculptures
Un grido silenzioso,9,35,32,Armando D'Andrea,Italy,"$3,270",Sculptures
Handbuilt naked raku vase,14,12,24,Kristina Biscan,Croatia,$580,Sculptures
Glory to the sun,139.7,139.7,12.7,Gia Miminoshvili,Italy,$460,Sculptures
CRYPTODOME #5,12.2,17.1,3.8,Robert J Shepherd,United States,$160,Sculptures
"Mosaic ""By the River""",125,125,0.5,Audrius Tamosaitis,Lithuania,"$2,670",Sculptures
Little Peony in Black,42,29.5,1,Jan Zhou,United States,$839,Sculptures
masquerade,43.2,162.6,43.2,Poggetti Christian,,"$10,500",Sculptures
Mother,17.8,33,14,Povilas Krivickas,Lithuania,$940,Sculptures
Symbol of circle,121,122,18,Rumen Dimitrov,Bulgaria,"$5,550",Sculptures
OK,25.8,27.7,19.8,Poenaru Mihai,Romania,$490,Sculptures
Moon Aura - 01,20.3,25.4,1.9,Olga Skorokhod,United States,$715,Sculptures
"""Smiling Sun""",71.1,71.1,3.8,Thusitha Perera,Sri Lanka,$740,Sculptures
He Speaks,40.6,45.7,50.8,J W Stewart,Canada,"$3,450",Sculptures
Sphinx,18,52,11,Anna Ro,Germany,"$1,460",Sculptures
The beginning,33,21.8,10.9,Sejben Lajos,Hungary,"$1,260",Sculptures
Paint Drips,21.6,27.9,0.6,Olga Skorokhod,United States,$765,Sculptures
Nude from life,20,21,13,Fred Gordon,United Kingdom,"$1,140",Sculptures
The Horse's Leg,25,120,25,Mateo Kos,Slovenia,"$4,300",Sculptures
“Little Big Man”,15.2,35.6,12.7,Claus Castenskiold,United States,$715,Sculptures
The Lift,55.9,68.6,30.5,marc maillet,Canada,$210,Sculptures
número 41,40,50,10,Carlos Ribeiro,Portugal,"$1,310",Sculptures
mThe Nightingale and the rosea,16.5,33.9,18,Jiyou Piao,China,"$22,000",Sculptures
Raku Ceramics Sculpture TERRA FIRMA FAMILY  - MOTHER,6.5,10,4.5,Elena Miller,United States,$445,Sculptures
Shoreline I,5,15,5,Boruch Lev,United States,"$1,480",Sculptures
the tree of wisdom,1.8,4,19,Zizi Rincolisky,Belgium,"$15,000",Sculptures
Double,48,48,1,Raneem Fadul,United States,"$2,300",Sculptures
Mardi,10,6,5,Sarah Katz,United States,"$1,300",Sculptures
Conception 2,12.2,29.1,6.3,Jovan Blat,Serbia,"$1,280",Sculptures
Beautiful East,7.9,14.2,7.5,Sejben Lajos,Hungary,"$2,710",Sculptures
Relationships 2,43,33,0.5,Katja Van Den Enden,Canada,"$3,010",Sculptures
hashtag stuck in a head,3.5,3.5,0.8,igor Kisselev,Canada,$250,Sculptures
"The Experimenter, number 7",8,18,14,Annick Ibsen,United States,"$3,935",Sculptures
Chouchou Wall Mask,12,23,3,Sandra Acra,United States,$244,Sculptures
"Captured moments ""Double Axel in Orange""",15.7,15.7,1.2,Brigitte Saugstad,Austria,$910,Sculptures
Unfinished series No.2,19.7,31.5,13.8,Tamás Kopasz,Hungary,"$4,950",Sculptures
Pavement #2,39.4,27.6,3.9,JakBox Studio,United Kingdom,"$3,738",Sculptures
"AURORA, edition of 12",8,28,8,lyle london,United States,"$11,750",Sculptures
Accomplished Graduate,7,16,7,Richard Arfsten,United States,"$18,750",Sculptures
Cavallo di Troia n. 10,20,22,6.3,Maria Sabetti,,$760,Sculptures
sikodeliearth2,6,6,6,Corn Verse,,$390,Sculptures
Artists Shield,6.3,6.3,1.6,Dirk Kruithof,Australia,$780,Sculptures
Ball,20,20,20,Ismet Jonuzi,Kosovo,"$5,450",Sculptures
Heart,15.7,21.7,5.5,Christina Reiter,Germany,"$5,950",Sculptures
frosty humour,4,6,5,Corn Verse,,$414,Sculptures
pinochio la viking,8,6,4,Corn Verse,,$513,Sculptures
P(all)et Mondrian,51.2,53.7,39.4,steve hines,United Kingdom,$850,Sculptures
Persönlicher Wappenvoyeur,16.5,31.5,0.8,Katharina Blanke,Germany,$708,Sculptures
Moongate 3,15.7,12.6,5.9,Antonia Spowers,United Kingdom,"$1,155",Sculptures
Newborn,1,1,0.5,Daniel Genova,United States,$340,Sculptures
Porkchop,25.6,80.7,21.7,Stuart Tweddle,Australia,"$8,600",Sculptures
a touch of sun,5.9,11.4,6.7,Natalie Staniforth,Spain,"$1,250",Sculptures
Viral City,35,37.4,10.6,Jean Pierre Muller,Belgium,"$6,550",Sculptures
Woman’s inside ,55.1,37.4,3.1,Enzo Cirielli,Italy,"$4,250",Sculptures
Neutral zone,13,52.8,15,Şükrü Aslan,Turkey,"$2,475",Sculptures
"Decor, wall-mounted wolf head",11.4,16.5,8.7,WILD and FURRY,Ukraine,$245,Sculptures
Le pensif I,7.3,15,7.1,Jean-Claude Mondot,Germany,"$4,070",Sculptures
cubo ego,15.7,15.7,15.7,Margarita Garces,Chile,"$3,270",Sculptures
Black Label,6.3,6.3,0.5,Tondo Fiorentino,Italy,$150,Sculptures
Lord Derby Eland,13.4,11,4.7,Jonathan Parkinson,,"$6,840",Sculptures
River Islands,15,13.8,0.6,zac greening,United Kingdom,"$2,040",Sculptures
"""Agony""",6.1,5.7,6.1,Nicolas-Pierre Réveillard,France,"$2,210",Sculptures
Live Edge Plank Leather Tree Art Rug,24,71,0.4,SG scott gelander,United States,"$2,565",Sculptures
Etherium 2020,9,15,7,David Diaz,United States,"$9,288",Sculptures
Transformation,29.5,15.7,3.9,Kamen Tanev,Bulgaria,"$8,910",Sculptures
untitled 22 01,27.6,27.6,2.4,Jan Hendriks,Netherlands,"$3,270",Sculptures
Garden Pearls Plaster Art Tile,4.5,4.5,0.8,Ruth Welter,United States,$135,Sculptures
Yellow and Green Abs,4,13,2,Ian Siragher,,$310,Sculptures
danseuse au globe sur tige,3.9,29.1,3.9,Liliane Danino,Israel,"$1,500",Sculptures
Faces No1,7.9,9.4,8.7,Thuy Nguyen Thu,Vietnam,"$3,990",Sculptures
Flower field II,31.5,31.5,1.6,Ihor Soloviov,Poland,"$1,890",Sculptures
Decour not,25,25,5,Darnell Edwards,United States,"$2,710",Sculptures
"Computer Keys ""TRUTH AND ERROR""",44,44,2,Erik Jensen Art,United States,"$5,570",Sculptures
Donna allo specchio,18.1,66.9,7.9,Giancarlo Morandi,Italy,"$2,270",Sculptures
Compass coffee lady,8,13,0,Dianalola Gamerman,United States,$295,Sculptures
Karen Axikyan/Pressure (40x27x17 3.5kg iron),10.6,15.7,0,Narinart Armgallery,Armenia,"$1,860",Sculptures
torso,12.6,8.7,0,Natividad Sánchez Fernández,Spain,$760,Sculptures
"Goddess - female profile, olive tree painting, wood Wall Plaques,",10.6,20.5,0.9,Hanna Nesterova,Italy,$690,Sculptures
Eye,20.9,20.9,5.5,Sebastiaan Straatsma,Netherlands,"$4,000",Sculptures
Relinquished,11.8,13.8,0,Frith Johnson,United Kingdom,"$5,115",Sculptures
Victorious ( edition 2/10 ),7,13,4,V-POP by Vernika,India,$680,Sculptures
Weapon of Choice,19,19,0,Mora Veron,Argentina,"$1,360",Sculptures
MESS BLUE DOG,9.4,10.6,18.5,Jorge Llangil,Spain,$410,Sculptures
Verticality,31.5,19.7,0.2,Elizabeth West,,$890,Sculptures
Eliza and Betha,11,16.5,14.5,Marina Trusova,Slovenia,"$1,420",Sculptures
Untitled,23.6,70.9,3.9,paulo de tarso,Brazil,"$7,350",Sculptures
Cool Haven,48,24,4,Josh Cooper,United States,"$3,250",Sculptures
INVITE YOU  FULL OAKWOODVASE INCLUDES PODEST,7.5,19.3,15.7,Heiko Bauer,Germany,"$14,000",Sculptures
Circus,8.3,18.5,5.1,Karen Akhikyan,Armenia,"$1,360",Sculptures
Landscape 3D Wall Art,15.1,15.1,1.5,anastasios peponidis,Greece,$690,Sculptures
“Flight”,7.4,7.8,3.1,Aleksandar Vecerinovic,Serbia,"$4,090",Sculptures
Unique Visual Perception 2,19,13,7.5,Robin Antar,United States,"$16,250",Sculptures
Soulful Wish,23,43,1,Salam Jamil,United States,"$30,000",Sculptures
say hello,9.4,2.8,2.8,Shereen Elbarodi,Egypt,$710,Sculptures
coconut's face 2,13,13,3.9,Luigi Brenna,Italy,$560,Sculptures
Joy,19.5,22.8,13.4,Jan McPartland,United Kingdom,"$5,350",Sculptures
Oh My Love,14.5,14,4.9,Tomoaki Orikasa,United States,"$1,050",Sculptures
SEMIOTICS (SAMPLED VENUS),9.8,27.6,7.9,Jaykoe Projects,United Kingdom,"$3,900",Sculptures
Glow in the dark,4.7,18.5,4.3,David Sànchez Leòn,Spain,$480,Sculptures
Totem II,6.7,9.8,0.8,Ana Flávia Garcia,Brazil,$170,Sculptures
The heat is in the middle (triptych) II,70.9,23.6,1.8,Ihor Soloviov,Poland,"$2,475",Sculptures
Loving Radiation,9.8,24.4,9.8,David Sànchez Leòn,Spain,$440,Sculptures
Double Handled Shovel Forged of Single Piece Steel,10.6,19.7,2.9,Luke Russell,United States,"$100,750",Sculptures
Descent,11,11,2,Mark Lightfoot,United States,$395,Sculptures
"""NEBULA LUX"", Infinity Mirror / Wall Object /  Light (LED) Art Object /",25.2,25.2,3.5,Simona Petrauskaite,Germany,"$7,450",Sculptures
Aftermath,9,7,2,Barbara Pinkston,United States,$240,Sculptures
Skullpture (Red),4,4,6,Antonio Brasko,United States,$250,Sculptures
"""Arabian horse"":  Limited edition 10",4,13,15,Vivian Westerman,United States,"$9,600",Sculptures
Three children and three dogs,8,5.4,4.2,Eustaquio Carrasco,Spain,"$1,660",Sculptures
Star Tree,8,11,9,Allen Della-Valle,United Kingdom,"$10,650",Sculptures
Joker,10,14,2.5,Salim Yagafarov,United States,$325,Sculptures
Rambo is a  camouflaged Jacobs ram wearing a bow tie with the base covered in bullets. 39 x 20 x 30 cm,11.8,15.4,7.9,scott hendrie,United Kingdom,"$1,440",Sculptures
Calice 01,5.9,9.8,5.9,Paloma Rodera,Spain,$220,Sculptures
Navajo Joe,10,10,3,Richard Arfsten,United States,"$2,790",Sculptures
Inside the structure 2,39.4,39.4,1,Andrij Savchuk,Ukraine,"$4,340",Sculptures
Down To The Valley,19.7,11.8,0.8,Mirek Kuzniar,Germany,"$1,240",Sculptures
The flow for balance,31.5,9.1,1.6,Soonyong hong,South Korea,"$1,660",Sculptures
PROTECTION III,9.4,12.6,11.8,Rita Klein,Germany,$590,Sculptures
Nati,8,8,8,Alberto Urra,Spain,"$1,493",Sculptures
18-Mar,20.1,35.4,8.7,Johan Forsberg,Sweden,"$16,000",Sculptures
Gloria Vitis (Butterfly Vine),20,25,9,Susan Freda,United States,$500,Sculptures
Memory Tower,22.5,86,22.5,Abel Korzeniowski,United States,"$100,750",Sculptures
from the Contested Terrain series,38.1,30.5,8.9,Barry Beach,United States,"$2,495",Sculptures
The immortal horse Aethon,50,70,20,Leya Marincic,Slovenia,"$6,750",Sculptures
Myth II,15.2,61,25.4,Joshua Koffman,United States,"$8,700",Sculptures
Feeding the Machine IV,61,40.6,33,Slavo Cech,Canada,"$2,710",Sculptures
"""Odysseus""",31,67,31,Ognyan Chitakov,Bulgaria,"$2,500",Sculptures
See No Evil,25.4,35.6,7.6,Richard Arfsten,United States,"$3,990",Sculptures
Forty-nine squares.,105,105,0.1,Nico Kok,Netherlands,"$2,270",Sculptures
Trismegisto,10,48,10,Daniela DAZ Moretti,Italy,$580,Sculptures
Green Cabbage 001,17.8,7.6,2.8,Sanne Bernhart,Netherlands,"$1,310",Sculptures
SimplyCITY _ painting with architecture,150,130,15,Miguel Verissimo,,"$1,950",Sculptures
blind faith,12.7,40.6,15.2,sean grant,United Kingdom,"$2,800",Sculptures
Wrist Display T-Stand,20.3,10.2,7.6,Robert Nelson,Japan,$300,Sculptures
wakwak #16,14,18,10,Matteo Manfrini,Italy,$710,Sculptures
Lovers wire art #31,73.7,88.9,5.1,Bart Soutendijk,United States,"$1,100",Sculptures
FILTRANDO EL VIENTO - serie,20,18,9,Concha Flores Vay,Spain,$230,Sculptures
Diver UP Silver,10.2,30.5,7.6,Victor Spinelli,Spain,"$10,400",Sculptures
Rainbow Slippers,91.4,7.6,20.3,Aaron Miller,United Kingdom,"$3,710",Sculptures
Rock Square,22.9,24.9,6.1,Stella Stuart,Canada,"$1,530",Sculptures
l'âme rouge (the red soul),80,120,42,MARTA SANTOS,France,"$2,850",Sculptures
CVBLU03Y18,25.4,25.4,3.8,Cyril Verdavainne,United States,$330,Sculptures
"Giftless Bow, Red",60,60,15,Laurent La Gamba,France,"$2,710",Sculptures
Senza Anima,42,180,60,Ionel Alexandrescu,Italy,"$34,000",Sculptures
Me above you,116,116,12,Tatjana Milutinovic Vondracek,Serbia,"$3,610",Sculptures
Eubea,40,73,40,Juan Antonio Cordoba,Brazil,"$5,050",Sculptures
Large decorative plate by Otar Sharabidze,41,8,41,omer gunes,Turkey,"$1,250",Sculptures
Desescultura Utah1235,7,17,8,Jose Gregorio Granadillo Viloria,Venezuela,$430,Sculptures
Outlaw,40.6,43.2,10.2,Frank Cole,United States,"$1,395",Sculptures
Touch,5.8,10.2,7.6,Vladimir Stoces,Sweden,"$1,120",Sculptures
Woman in he wind wire art #7210,33,101.6,5.1,Bart Soutendijk,United States,"$1,000",Sculptures
Sail,61,22.9,15.2,Craig Robb,United States,$700,Sculptures
Creation beginning 3,20,21,20,Jovan Blat,Serbia,$920,Sculptures
Silenced Prophet,16,33,16,Jitka Palmer,United Kingdom,$980,Sculptures
Golden tree,90,90,2,Daniela Carletti,Italy,"$3,270",Sculptures
Muse,12.7,30.5,12.7,France Hilbert,United States,"$1,080",Sculptures
Kingman Maquette,27.9,22.9,10.2,edward waites,United Kingdom,"$4,100",Sculptures
derived product,15.2,40.6,15.2,Simon de Granville,,$910,Sculptures
Lady Madonna & Child,30.5,30.5,7.6,Harvey Clark,United States,$540,Sculptures
Color of Money (edition 2 of 3),21,21,9,Martyn Thompson,United Kingdom,"$1,360",Sculptures
Bull,10,20,5,Kaloian Todorov,,$860,Sculptures
Eyes in the Darkness,188,124.5,4.1,David Sela,Israel,"$28,400",Sculptures
Royalty,12.7,20.3,15.2,Richard Arfsten,United States,"$14,330",Sculptures
Womens chair,100,120,70,Cor Brand,Belgium,"$3,910",Sculptures
Cacophony,60,30,3,Wendy Bliss,United Kingdom,$740,Sculptures
Andrómeda,18,26,30,Paloma Rodera,Spain,$280,Sculptures
Lonely,7,15,9,Paloma Rodera,Spain,$170,Sculptures
"Medium Pink, Yellow and Gold Sculpture Bowl",34.3,11.4,25.4,Maggie Minor,United States,$725,Sculptures
Mammy and kid Amadeus.,38.1,68.6,33,Mikhail Gubin,United States,"$3,850",Sculptures
Zena,72.4,116.8,54.6,Su Ruan,United States,"$3,600",Sculptures
Feminity II,8,8,11,Maria Katarzyna Levittoux,,$580,Sculptures
'Les hommes du métro III',9,10,5,Karen Lamb,United Kingdom,"$1,140",Sculptures
Red Bud,25.4,45.7,15.2,Douglas McLean,,"$4,210",Sculptures
expecting,11,30,11,Mieke Van Zundert,Netherlands,$330,Sculptures
unsupportive,14,83.5,10,steve hines,United Kingdom,"$1,830",Sculptures
I'd better be a dog (unique piece),20,60,10,Yvan Tostain,France,"$2,510",Sculptures
form and shape 1,47,81.3,33,Arthur Rodrigues,United States,"$5,350",Sculptures
Trilogía,55,60,8,Juan Pedrosa,Spain,$860,Sculptures
Pink Dog,9.1,5.6,3,Paul Schoettinger,United States,$135,Sculptures
Reading 2,30,30,25,Uri Dushy,,"$5,210",Sculptures
Autumn Ride,60,60,30,Uri Dushy,,"$10,850",Sculptures
zigzag man,23,34,12,chiara rapaccini,Italy,$580,Sculptures
life is beautiful,350,550,350,Andrius Petkus,Lithuania,"$30,000",Sculptures
"Intimate lovers, Shona stone sculpture",23,54,24,Heeraliyhu Lawrence,Malawi,"$1,470",Sculptures
Magic in the Night,55.9,55.9,10.2,Sabre Esler,United States,"$4,210",Sculptures
Desert Bloom-1,14,15,22.5,Swapna Namboodiri,Qatar,$410,Sculptures
"Cuques de LLum 2 ""Lightworms"" [photoluminescent sculptures]",15,40,15,David Sànchez Leòn,Spain,$610,Sculptures
The Philosophers' Stone  (suspended painted sculpture),12.7,25.4,12.7,Ray Harter,United States,"$2,470",Sculptures
Happy Birthday,30,30,7,Jesus Manuel Moreno,Spain,$860,Sculptures
"Untitled, from the series ""Wormholes""",48,49,37,Camilo Garza,Mexico,"$4,950",Sculptures
Expression,8,39,4,Sandra Veillette,Canada,$520,Sculptures
